x,y
0.0,0.0
0.008008008008008008,0.007944135901256063
0.016016016016016016,0.015761546480601966
0.024024024024024024,0.023453747885364442
0.03203203203203203,0.031022240139089507
0.04004004004004004,0.03846850730229711
0.04804804804804805,0.04579401763169724
0.056056056056056056,0.05300022373788166
0.06406406406406406,0.06008856274150555
0.07207207207207207,0.06706045642797309
0.08008008008008008,0.07391731140064096
0.08808808808808809,0.08066051923255341
0.0960960960960961,0.08729145661672273
0.1041041041041041,0.09381148551496873
0.11211211211211211,0.10022195330533032
0.12012012012012012,0.10652419292806292
0.12812812812812813,0.11271952303023464
0.13613613613613612,0.11880924810893426
0.14414414414414414,0.12479465865310416
0.15215215215215216,0.13067703128401081
0.16016016016016016,0.13645762889436566
0.16816816816816815,0.14213770078610907
0.17617617617617617,0.14771848280686936
0.1841841841841842,0.1532011974851102
0.1921921921921922,0.15858705416397748
0.20020020020020018,0.16387724913385868
0.2082082082082082,0.1690729657636666
0.21621621621621623,0.1741753746308587
0.22422422422422422,0.17918563365020493
0.23223223223223222,0.18410488820131493
0.24024024024024024,0.1889342712549366
0.24824824824824826,0.19367490349803718
0.25625625625625625,0.19832789345767865
0.26426426426426425,0.20289433762369855
0.27227227227227224,0.2073753205702072
0.2802802802802803,0.21177191507591256
0.2882882882882883,0.21608518224328388
0.2962962962962963,0.22031617161656483
0.30430430430430433,0.22446592129864656
0.3123123123123123,0.22853545806681205
0.3203203203203203,0.23252579748736188
0.3283283283283283,0.23643794402913187
0.3363363363363363,0.2402728911759132
0.34434434434434436,0.24403162153778507
0.35235235235235235,0.24771510696137045
0.36036036036036034,0.25132430863902444
0.3683683683683684,0.2548601772169659
0.3763763763763764,0.2583236529023618
0.3843843843843844,0.26171566556937415
0.3923923923923924,0.26503713486417957
0.40040040040040037,0.2682889703089711
0.4084084084084084,0.27147207140495105
0.4164164164164164,0.27458732773432554
0.4244244244244244,0.2776356190613092
0.43243243243243246,0.2806178154321497
0.44044044044044045,0.28353477727418175
0.44844844844844844,0.286387355493918
0.45645645645645644,0.2891763915741889
0.46446446446446443,0.29190271767033665
0.4724724724724725,0.29456715670547606
0.4804804804804805,0.2971705224648278
0.48848848848848847,0.2997136196891347
0.4964964964964965,0.30219724416716964
0.5045045045045045,0.3046221828273421
0.5125125125125125,0.3069892138284138
0.5205205205205206,0.30929910664933064
0.5285285285285285,0.3115526221781789
0.5365365365365365,0.31375051280027616
0.5445445445445445,0.3158935224854015
0.5525525525525525,0.3179823868741767
0.5605605605605606,0.3200178333636043
0.5685685685685685,0.32200058119177055
0.5765765765765766,0.32393134152172287
0.5845845845845846,0.32581081752452673
0.5925925925925926,0.3276397044615126
0.6006006006006006,0.32941868976571864
0.6086086086086087,0.33114845312253777
0.6166166166166166,0.3328296665495759
0.6246246246246246,0.3344629944757295
0.6326326326326326,0.3360490938194894
0.6406406406406406,0.3375886140664781
0.6486486486486487,0.33908219734622813
0.6566566566566566,0.34053047850820833
0.6646646646646647,0.3419340851971061
0.6726726726726726,0.34329363792737017
0.6806806806806807,0.3446097501570248
0.6886886886886887,0.3458830283607582
0.6966966966966966,0.34711407210229506
0.7047047047047047,0.3483034741060586
0.7127127127127127,0.34945182032812877
0.7207207207207207,0.3505596900265041
0.7287287287287287,0.35162765583067285
0.7367367367367368,0.3526562838105012
0.7447447447447447,0.35364613354444296
0.7527527527527528,0.35459775818708017
0.7607607607607607,0.3555117045359976
0.7687687687687688,0.3563885130980003
0.7767767767767768,0.3572287181546786
0.7847847847847848,0.358032847827328
0.7927927927927928,0.35880142414122884
0.8008008008008007,0.35953496308929267
0.8088088088088088,0.3602339746950816
0.8168168168168168,0.3608989630752057
0.8248248248248248,0.3615304265011044
0.8328328328328328,0.36212885746021933
0.8408408408408409,0.3626947427165618
0.8488488488488488,0.3632285633706831
0.8568568568568569,0.3637307949190515
0.8648648648648649,0.3642019073128432
0.8728728728728729,0.36464236501615094
0.8808808808808809,0.3650526270636178
0.8888888888888888,0.3654331471174999
0.8968968968968969,0.3657843735241651
0.9049049049049049,0.3661067493700312
0.9129129129129129,0.36640071253695067
0.9209209209209209,0.36666669575704647
0.9289289289289289,0.36690512666700403
0.9369369369369369,0.3671164278618248
0.944944944944945,0.3673010169480464
0.9529529529529529,0.3674593065964346
0.960960960960961,0.3675917045941528
0.968968968968969,0.3676986138964116
0.9769769769769769,0.367780432677607
0.984984984984985,0.3678375543819491
0.992992992992993,0.36787036777358756
1.001001001001001,0.3678792569862387
1.009009009009009,0.36786460157231804
1.017017017017017,0.3678267765515846
1.025025025025025,0.36776615245929933
1.033033033033033,0.3676830953939051
1.0410410410410411,0.36757796706423046
1.049049049049049,0.36745112483622294
1.057057057057057,0.3673029217792161
1.065065065065065,0.3671337067117346
1.073073073073073,0.36694382424684263
1.0810810810810811,0.3667336148370385
1.089089089089089,0.3665034148187008
1.097097097097097,0.3662535564560909
1.105105105105105,0.36598436798491446
1.1131131131131131,0.3656961736554476
1.1211211211211212,0.36538929377523155
1.1291291291291292,0.3650640447513393
1.137137137137137,0.3647207391322191
1.145145145145145,0.3643596856491185
1.1531531531531531,0.3639811892570938
1.1611611611611612,0.3635855511756065
1.1691691691691692,0.363173068928714
1.177177177177177,0.3627440363848562
1.1851851851851851,0.3622987437962423
1.1931931931931932,0.3618374778378422
1.2012012012012012,0.36136052164598614
1.2092092092092093,0.36086815485657503
1.2172172172172173,0.3603606536429083
1.2252252252252251,0.35983829075312906
1.2332332332332332,0.3593013355472934
1.2412412412412412,0.3587500540340659
1.2492492492492493,0.35818470890704546
1.2572572572572573,0.3576055595807245
1.2652652652652652,0.3570128622260858
1.2732732732732732,0.35640686980583985
1.2812812812812813,0.3557878321093068
1.2892892892892893,0.3551559957869457
1.2972972972972974,0.35451160438453466
1.3053053053053052,0.35385489837700634
1.3133133133133132,0.35318611520194004
1.3213213213213213,0.3525054892927157
1.3293293293293293,0.3518132521113319
1.3373373373373374,0.3511096321808917
1.3453453453453452,0.3503948551177587
1.3533533533533533,0.34966914366338825
1.3613613613613613,0.34893271771583456
1.3693693693693694,0.3481857943609389
1.3773773773773774,0.3474285879032007
1.3853853853853855,0.34666130989633565
1.3933933933933933,0.3458841691735226
1.4014014014014013,0.3450973718773437
1.4094094094094094,0.34430112148941905
1.4174174174174174,0.3434956188597409
1.4254254254254255,0.3426810622357083
1.4334334334334333,0.34185764729086654
1.4414414414414414,0.3410255671533532
1.4494494494494494,0.3401850124340548
1.4574574574574575,0.33933617125447574
1.4654654654654655,0.338479229274323
